flagged,frequency,predicted,date,running_avg
Mailspam,1,1.0,2019-04-01,1.0
Merrick,1,1.0,2019-04-01,1.0
Mira,1,1.0,2019-04-01,1.0
MobileBomb,1,1.0,2019-04-01,1.0
MuddyWater,1,1.0,2019-04-01,1.0
Mylobot,1,1.0,2019-04-01,1.0
Nightbuild,1,1.0,2019-04-01,0.8823529411764706
Norweigan,1,1.0,2019-04-01,0.5
NotPetya,1,1.0,2019-04-01,1.0
Oppo,1,1.0,2019-04-01,1.0
Pacman,1,1.0,2019-04-01,1.0
PayloadSecurity,1,1.0,2019-04-01,1.0
Peggy,1,1.0,2019-04-01,1.0
Prev,1,1.0,2019-04-01,1.0
Proslikefan,1,1.0,2019-04-01,1.0
Quadsys,1,1.0,2019-04-01,1.0
Riskware,1,1.0,2019-04-01,0.8571428571428571
Roblocker,1,1.0,2019-04-01,1.0
SMSBomber,1,1.0,2019-04-01,1.0
SMSreg,1,1.0,2019-04-01,1.0
Sandboxie,1,1.0,2019-04-01,0.3333333333333333
Sectigo,1,1.0,2019-04-01,0.7272727272727273
Shellbot,1,1.0,2019-04-01,0.5909090909090909
SkOUT,1,1.0,2019-04-01,1.0
SmokeLoader,1,1.0,2019-04-01,1.0
Stanislav,1,1.0,2019-04-01,0.42857142857142855
StopDecryptor,1,1.0,2019-04-01,1.0
Stuxnet,1,1.0,2019-04-01,1.0
Sweeeet,1,1.0,2019-04-01,1.0
Swood,1,1.0,2019-04-01,1.0
Tarrant,1,1.0,2019-04-01,1.0
Troldesh,1,1.0,2019-04-01,1.0
Ughchhhhhhhh,1,1.0,2019-04-01,1.0
Wanacry,1,1.0,2019-04-01,1.0
Wizam,1,1.0,2019-04-01,1.0
Yotal,1,1.0,2019-04-01,1.0
Yuri,1,1.0,2019-04-01,1.0
Zelle,1,1.0,2019-04-01,0.5
Abrams,1,0.0,2019-04-01,0.2727272727272727
AirPower,1,0.0,2019-04-01,0.0
Alan,1,0.0,2019-04-01,0.1
Alastair,1,0.0,2019-04-01,0.0
Alexa,1,0.0,2019-04-01,0.03896103896103896
Alibaba,1,0.0,2019-04-01,0.03225806451612904
AnubisNetworks,1,0.0,2019-04-01,0.0
Auspol,1,0.0,2019-04-01,0.0
Auth,1,0.0,2019-04-01,0.0
Avviso,1,0.0,2019-04-01,0.0
Axway,1,0.0,2019-04-01,0.0
Backblaze,1,0.0,2019-04-01,0.0
Bagga,1,0.0,2019-04-01,0.0
Ballard,1,0.0,2019-04-01,0.0
Bhai,1,0.0,2019-04-01,0.16666666666666666
Bios,1,0.0,2019-04-01,0.0
BitcoinerX,1,0.0,2019-04-01,0.0
Blocklist,1,0.0,2019-04-01,0.0
Bloomsburg,1,0.0,2019-04-01,0.0
BombTheHandy,1,0.0,2019-04-01,0.0
Browsealoud,1,0.0,2019-04-01,0.0
Bullwall,1,0.0,2019-04-01,0.0
CMHAckER,1,0.0,2019-04-01,0.0
Cashflow,1,0.0,2019-04-01,0.30303030303030304
Chartock,1,0.0,2019-04-01,0.0
Chatham,1,0.0,2019-04-01,0.0
Checkbox,1,0.0,2019-04-01,0.0
Chodes,1,0.0,2019-04-01,0.0
Chubb,1,0.0,2019-04-01,0.5238095238095238
Coluccini,1,0.0,2019-04-01,0.0
Corrata,1,0.0,2019-04-01,0.0
Cringeworthy,1,0.0,2019-04-01,0.0
Crist,1,0.0,2019-04-01,0.0
CryptoVirus,1,0.0,2019-04-01,0.0
Cuomo,1,0.0,2019-04-01,0.0
Cyberthreat,1,0.0,2019-04-01,0.0
DMSniff,1,0.0,2019-04-01,0.6231884057971014
DarkNet,1,0.0,2019-04-01,0.0
Darkrai,1,0.0,2019-04-01,0.0
DeGrippo,1,0.0,2019-04-01,0.0
Decryptor,1,0.0,2019-04-01,0.8411552346570397
Derek,1,0.0,2019-04-01,0.15
Desso,1,0.0,2019-04-01,0.0
Dorset,1,0.0,2019-04-01,0.6
DxShell,1,0.0,2019-04-01,0.0
Eightyseven,1,0.0,2019-04-01,0.0
Eoghan,1,0.0,2019-04-01,0.0
Eric,1,0.0,2019-04-01,0.12
Facespace,1,0.0,2019-04-01,0.0
Fahy,1,0.0,2019-04-01,0.0
Fekuchand,1,0.0,2019-04-01,0.0
Finnerty,1,0.0,2019-04-01,0.0
Forever2008,1,0.0,2019-04-01,0.0
FormJacking,1,0.0,2019-04-01,0.8
Franceschi,1,0.0,2019-04-01,0.3333333333333333
GameSpot,1,0.0,2019-04-01,0.0
GeForce,1,0.0,2019-04-01,0.0
Grafi,1,0.0,2019-04-01,0.0
Hadopi,1,0.0,2019-04-01,0.0
Hann,1,0.0,2019-04-01,0.0
IDrive,1,0.0,2019-04-01,0.0
ITWeb,1,0.0,2019-04-01,0.0
Influencers,1,0.0,2019-04-01,0.0
Instahost,1,0.0,2019-04-01,0.0
Instala,1,0.0,2019-04-01,0.0
Janice,1,0.0,2019-04-01,0.0
Jazeera,1,0.0,2019-04-01,0.25
Jimino,1,0.0,2019-04-01,0.0
LookingGlass,1,0.0,2019-04-01,0.0
Lorenzo,1,0.0,2019-04-01,0.2857142857142857
MapTec,1,0.0,2019-04-01,0.0
Markel,1,0.0,2019-04-01,0.0
Mmmm,1,0.0,2019-04-01,0.3333333333333333
MochaLattePanda,1,0.0,2019-04-01,0.0
Mogg,1,0.0,2019-04-01,0.0
Mukabana,1,0.0,2019-04-01,0.0
Myquickconverter,1,0.0,2019-04-01,0.0
Nekopara,1,0.0,2019-04-01,0.0
NewGounds,1,0.0,2019-04-01,0.0
Nextcloud,1,0.0,2019-04-01,0.0
Nigel,1,0.0,2019-04-01,0.7142857142857143
Nirav,1,0.0,2019-04-01,0.0
NortonOnline,1,0.0,2019-04-01,0.0
Nyotron,1,0.0,2019-04-01,0.0
OnExit,1,0.0,2019-04-01,0.0
OpenDXL,1,0.0,2019-04-01,0.0
Palo,1,0.0,2019-04-01,0.6188340807174888
Patricia,1,0.0,2019-04-01,0.0
Perakslis,1,0.0,2019-04-01,0.0
Picado,1,0.0,2019-04-01,0.0
Pierluigi,1,0.0,2019-04-01,0.0
Pimental,1,0.0,2019-04-01,0.0
Planst,1,0.0,2019-04-01,0.0
Priya,1,0.0,2019-04-01,0.0
Programmin,1,0.0,2019-04-01,0.0
Pwns,1,0.0,2019-04-01,0.0
QBot,1,0.0,2019-04-01,0.25
Qulab,1,0.0,2019-04-01,0.125
RapidSpike,1,0.0,2019-04-01,0.0
Riccardo,1,0.0,2019-04-01,0.0
Robocalls,1,0.0,2019-04-01,0.0
Rofl,1,0.0,2019-04-01,0.3333333333333333
RoundWorks,1,0.0,2019-04-01,0.0
RtlRandom,1,0.0,2019-04-01,0.0
SSLyze,1,0.0,2019-04-01,0.0
Sarbaugh,1,0.0,2019-04-01,0.0
Satya,1,0.0,2019-04-01,0.5
ScoutPrime,1,0.0,2019-04-01,0.0
Serverless,1,0.0,2019-04-01,0.0
Shafarat,1,0.0,2019-04-01,0.0
SharedThreatList,1,0.0,2019-04-01,0.0
Sherrod,1,0.0,2019-04-01,0.0
SiteCheck,1,0.0,2019-04-01,0.0
SlashGear,1,0.0,2019-04-01,0.3548387096774194
Sochi,1,0.0,2019-04-01,0.0
SpringerBriefs,1,0.0,2019-04-01,0.0
StackOverflow,1,0.0,2019-04-01,0.0
Stefan,1,0.0,2019-04-01,0.0
Surfcam,1,0.0,2019-04-01,0.0
TSeries,1,0.0,2019-04-01,0.0
Tadichand,1,0.0,2019-04-01,0.0
TechCo,1,0.0,2019-04-01,0.0
Technotification,1,0.0,2019-04-01,0.0
Theat,1,0.0,2019-04-01,0.0
ThreatLabZ,1,0.0,2019-04-01,0.2692307692307692
Tisk,1,0.0,2019-04-01,0.0
Treadstone,1,0.0,2019-04-01,0.0
Trevor,1,0.0,2019-04-01,0.5
URLHaus,1,0.0,2019-04-01,0.06896551724137931
Unhackable,1,0.0,2019-04-01,0.0
Upto,1,0.0,2019-04-01,0.0
VTech,1,0.0,2019-04-01,0.0
Voxy,1,0.0,2019-04-01,0.0
Wana,1,0.0,2019-04-01,0.0
Warburton,1,0.0,2019-04-01,0.0
Whitepaper,1,0.0,2019-04-01,0.17647058823529413
Wuapp,1,0.0,2019-04-01,0.0
Xmrig,1,0.0,2019-04-01,0.0
Yousician,1,0.0,2019-04-01,0.0
Zappos,1,0.0,2019-04-01,0.5
Zayn,1,0.0,2019-04-01,0.0
c100C100,1,0.0,2019-04-01,0.0
dayJob,1,0.0,2019-04-01,0.0
ePrivacy,1,0.0,2019-04-01,0.09090909090909093
hBlock,1,0.0,2019-04-01,0.0
netFramework,1,0.0,2019-04-01,0.0
trixieVonSugar,1,0.0,2019-04-01,0.0
Cindy,148,0.03378378378378378,2019-04-02,0.03355704697986577
Donald,45,0.06666666666666668,2019-04-02,0.14678899082568808
LockerGoga,40,1.0,2019-04-02,1.0
vxCrypter,40,1.0,2019-04-02,1.0
AZORult,27,1.0,2019-04-02,1.0
Elknot,15,0.4,2019-04-02,0.7105263157894737
DDoSMan,14,0.21428571428571427,2019-04-02,0.3333333333333333
ThreatList,13,0.0,2019-04-02,0.060240963855421686
Altran,10,1.0,2019-04-02,0.7812500000000001
Mira,9,0.6666666666666666,2019-04-02,0.7
Mueller,9,0.0,2019-04-02,0.23655913978494625
WaPo,9,0.0,2019-04-02,0.0
DDosMan,8,0.875,2019-04-02,0.967741935483871
Gustuff,7,1.0,2019-04-02,1.0
YouTuber,7,0.14285714285714285,2019-04-02,0.125
Coinbase,7,0.0,2019-04-02,0.019867549668874173
Emotet,6,1.0,2019-04-02,1.0
FormBook,6,1.0,2019-04-02,1.0
Braxman,6,0.0,2019-04-02,0.0
Norton,6,0.0,2019-04-02,0.12878787878787878
OceanLotus,5,1.0,2019-04-02,1.0
Ryuk,5,1.0,2019-04-02,1.0
ShadowHammer,5,1.0,2019-04-02,1.0
Whittaker,5,1.0,2019-04-02,0.75
Zack,5,1.0,2019-04-02,0.7297297297297297
Nintendo,5,0.6,2019-04-02,0.6296296296296297
GandCrab,4,1.0,2019-04-02,1.0
Hexion,4,1.0,2019-04-02,0.5
Mirai,4,1.0,2019-04-02,1.0
Momentive,4,0.75,2019-04-02,0.4827586206896552
Steg,4,0.5,2019-04-02,0.4705882352941176
Hmmm,4,0.25,2019-04-02,0.3181818181818182
Britec,4,0.0,2019-04-02,0.3333333333333333
Keith,4,0.0,2019-04-02,0.0
Hancitor,3,1.0,2019-04-02,1.0
Brian,3,0.6666666666666666,2019-04-02,0.15151515151515152
Nellie,3,0.6666666666666666,2019-04-02,0.5
TorrentFreak,3,0.6666666666666666,2019-04-02,0.6363636363636364
Biden,3,0.3333333333333333,2019-04-02,0.3333333333333333
Decryptor,3,0.3333333333333333,2019-04-02,0.8357142857142857
Kevin,3,0.3333333333333333,2019-04-02,0.1176470588235294
Nussbaum,3,0.3333333333333333,2019-04-02,0.3333333333333333
SLAs,3,0.3333333333333333,2019-04-02,0.3333333333333333
Webzilla,3,0.3333333333333333,2019-04-02,0.3333333333333333
Zammis,3,0.3333333333333333,2019-04-02,0.25
Bromley,3,0.0,2019-04-02,0.5454545454545454
Getty,3,0.0,2019-04-02,0.4117647058823529
ITProPortal,3,0.0,2019-04-02,0.52
Kacy,3,0.0,2019-04-02,0.0
PHAs,3,0.0,2019-04-02,0.0
Yuijing,3,0.0,2019-04-02,0.0
Zurkus,3,0.0,2019-04-02,0.0
wolfSSL,3,0.0,2019-04-02,0.0
Charlie,2,1.0,2019-04-02,0.3
DeepFake,2,1.0,2019-04-02,1.0
Deobfuscate,2,1.0,2019-04-02,0.6666666666666666
ExtraHop,2,1.0,2019-04-02,0.4
Fileless,2,1.0,2019-04-02,1.0
Jaitley,2,1.0,2019-04-02,0.6666666666666666
McClatchy,2,1.0,2019-04-02,1.0
Nozelesn,2,1.0,2019-04-02,0.953125
Nymaim,2,1.0,2019-04-02,1.0
Securelist,2,1.0,2019-04-02,0.2631578947368421
TrickBot,2,1.0,2019-04-02,1.0
Troldesh,2,1.0,2019-04-02,1.0
Trumpers,2,1.0,2019-04-02,0.5
Virtualized,2,1.0,2019-04-02,1.0
WannaCry,2,1.0,2019-04-02,1.0
suiteSecurity,2,1.0,2019-04-02,1.0
Barrett,2,0.5,2019-04-02,0.3333333333333333
Devlin,2,0.5,2019-04-02,0.5
Jinping,2,0.5,2019-04-02,0.25
Karl,2,0.5,2019-04-02,0.5
Lisa,2,0.5,2019-04-02,0.2307692307692308
NewsATW,2,0.5,2019-04-02,0.6
Nicole,2,0.5,2019-04-02,0.7142857142857143
Nozomi,2,0.5,2019-04-02,0.38461538461538464
Phil,2,0.5,2019-04-02,0.038461538461538464
Potus,2,0.5,2019-04-02,0.5
Qbot,2,0.5,2019-04-02,0.9013157894736842
Repub,2,0.5,2019-04-02,0.5
Swinhoe,2,0.5,2019-04-02,0.5
Uhhhh,2,0.5,2019-04-02,0.5
Alexandre,2,0.0,2019-04-02,0.3333333333333333
Andrei,2,0.0,2019-04-02,0.14285714285714285
Antonio,2,0.0,2019-04-02,0.1
Backdoored,2,0.0,2019-04-02,0.8780487804878049
Baio,2,0.0,2019-04-02,0.0
Chebyshev,2,0.0,2019-04-02,0.0
Cloudflare,2,0.0,2019-04-02,0.09090909090909093
CountiesAlbany,2,0.0,2019-04-02,0.0
DNSQuerySniffer,2,0.0,2019-04-02,0.0
Darrah,2,0.0,2019-04-02,0.0
Dianne,2,0.0,2019-04-02,0.0
Fred,2,0.0,2019-04-02,0.16666666666666666
Gizmodo,2,0.0,2019-04-02,0.2857142857142857
Kathy,2,0.0,2019-04-02,0.13333333333333333
Lardo,2,0.0,2019-04-02,0.0
Lauderdale,2,0.0,2019-04-02,0.0
Maga,2,0.0,2019-04-02,0.0
Melania,2,0.0,2019-04-02,0.0
Mikey,2,0.0,2019-04-02,0.0
NYTimes,2,0.0,2019-04-02,0.0
OpenOffice,2,0.0,2019-04-02,0.18181818181818185
Phonecalls,2,0.0,2019-04-02,0.0
Pipdig,2,0.0,2019-04-02,0.0
Puerto,2,0.0,2019-04-02,0.0
Qubes,2,0.0,2019-04-02,0.0
SDKs,2,0.0,2019-04-02,0.0
Salesforce,2,0.0,2019-04-02,0.25
Scheer,2,0.0,2019-04-02,0.0
SimBad,2,0.0,2019-04-02,0.4615384615384616
Spionage,2,0.0,2019-04-02,0.0
Steve,2,0.0,2019-04-02,0.2
Thumbdrive,2,0.0,2019-04-02,0.0
VTech,2,0.0,2019-04-02,0.0
Vccrypter,2,0.0,2019-04-02,0.0
WebAuthn,2,0.0,2019-04-02,0.0
Whitehouse,2,0.0,2019-04-02,0.5
Z3b1,2,0.0,2019-04-02,0.0
Zscaler,2,0.0,2019-04-02,0.25
Acnuz,1,1.0,2019-04-02,1.0
AdWind,1,1.0,2019-04-02,1.0
Angela,1,1.0,2019-04-02,0.2222222222222222
Assa,1,1.0,2019-04-02,1.0
Astra,1,1.0,2019-04-02,0.10526315789473684
AttackSecurity,1,1.0,2019-04-02,1.0
BBCWorld,1,1.0,2019-04-02,1.0
BInc,1,1.0,2019-04-02,1.0
BadRabbit,1,1.0,2019-04-02,1.0
BankBot,1,1.0,2019-04-02,1.0
Barron,1,1.0,2019-04-02,0.4
Bedep,1,1.0,2019-04-02,1.0
Bellevue,1,1.0,2019-04-02,1.0
Bernie,1,1.0,2019-04-02,0.375
BitPaymer,1,1.0,2019-04-02,1.0
Bitcoinist,1,1.0,2019-04-02,0.5
Bitly,1,1.0,2019-04-02,0.4
Bonzi,1,1.0,2019-04-02,0.5
Caitlin,1,1.0,2019-04-02,1.0
ChiCom,1,1.0,2019-04-02,1.0
Chninese,1,1.0,2019-04-02,1.0
Coluccini,1,1.0,2019-04-02,0.5
Cometa,1,1.0,2019-04-02,1.0
Completly,1,1.0,2019-04-02,1.0
Corey,1,1.0,2019-04-02,1.0
CylancePROTECT,1,1.0,2019-04-02,0.3333333333333333
Darrell,1,1.0,2019-04-02,1.0
Denes,1,1.0,2019-04-02,1.0
Denuvo,1,1.0,2019-04-02,0.4
Desu,1,1.0,2019-04-02,1.0
Domimail,1,1.0,2019-04-02,1.0
Dridex,1,1.0,2019-04-02,1.0
Eladio,1,1.0,2019-04-02,0.2
ElknotSecurity,1,1.0,2019-04-02,1.0
FakeSpy,1,1.0,2019-04-02,1.0
Fossbytes,1,1.0,2019-04-02,0.375
Garth,1,1.0,2019-04-02,0.25
Gatwick,1,1.0,2019-04-02,1.0
Gh0st,1,1.0,2019-04-02,1.0
Ghostnet,1,1.0,2019-04-02,1.0
Goodwin,1,1.0,2019-04-02,1.0
Haka,1,1.0,2019-04-02,1.0
Hesperbot,1,1.0,2019-04-02,1.0
Hiaasen,1,1.0,2019-04-02,1.0
HuaweiIsReallyGreatFolks,1,1.0,2019-04-02,1.0
IRCBot,1,1.0,2019-04-02,1.0
ITsec,1,1.0,2019-04-02,1.0
Jackpotting,1,1.0,2019-04-02,0.04395604395604396
Laal,1,1.0,2019-04-02,1.0
LiveUpdate,1,1.0,2019-04-02,1.0
LockerGoGa,1,1.0,2019-04-02,1.0
Lockergoga,1,1.0,2019-04-02,1.0
MAGAboys,1,1.0,2019-04-02,1.0
MSNError,1,1.0,2019-04-02,1.0
Mandia,1,1.0,2019-04-02,1.0
Maza,1,1.0,2019-04-02,0.5
Mehta,1,1.0,2019-04-02,1.0
Melanium,1,1.0,2019-04-02,1.0
Metsyn,1,1.0,2019-04-02,1.0
Neeraj,1,1.0,2019-04-02,1.0
Nehamas,1,1.0,2019-04-02,1.0
Niehoff,1,1.0,2019-04-02,1.0
NotPetya,1,1.0,2019-04-02,1.0
NullTX,1,1.0,2019-04-02,0.5
Nunez,1,1.0,2019-04-02,0.4
Nytimes,1,1.0,2019-04-02,1.0
Obfuse,1,1.0,2019-04-02,1.0
Ostroff,1,1.0,2019-04-02,1.0
Pacman,1,1.0,2019-04-02,1.0
PewCrypt,1,1.0,2019-04-02,0.3157894736842105
PhPen,1,1.0,2019-04-02,1.0
PiHole,1,1.0,2019-04-02,0.5
Pizd,1,1.0,2019-04-02,1.0
Raedle,1,1.0,2019-04-02,1.0
ReCaptchas,1,1.0,2019-04-02,1.0
Remy,1,1.0,2019-04-02,1.0
Riccardo,1,1.0,2019-04-02,0.5
Romney,1,1.0,2019-04-02,0.2
Sakula,1,1.0,2019-04-02,1.0
Sattack,1,1.0,2019-04-02,1.0
SchTsk,1,1.0,2019-04-02,1.0
Sectigo,1,1.0,2019-04-02,0.75
Serper,1,1.0,2019-04-02,1.0
Shorte,1,1.0,2019-04-02,1.0
Simmons,1,1.0,2019-04-02,0.5
Spacoom,1,1.0,2019-04-02,1.0
Stuxnet,1,1.0,2019-04-02,1.0
Sugarman,1,1.0,2019-04-02,1.0
Suppobox,1,1.0,2019-04-02,1.0
Synflood,1,1.0,2019-04-02,1.0
TCFake,1,1.0,2019-04-02,1.0
Taskbar,1,1.0,2019-04-02,0.5
TechBizWeb,1,1.0,2019-04-02,0.5
TrendMicro,1,1.0,2019-04-02,0.18181818181818185
Trickbot,1,1.0,2019-04-02,1.0
TrojanDownloader,1,1.0,2019-04-02,0.8571428571428571
Unnam3d,1,1.0,2019-04-02,0.9
VSSDestroy,1,1.0,2019-04-02,1.0
VTechSecurity,1,1.0,2019-04-02,1.0
Vernor,1,1.0,2019-04-02,1.0
Vinge,1,1.0,2019-04-02,1.0
Vladimir,1,1.0,2019-04-02,0.4
Wannacry,1,1.0,2019-04-02,1.0
Waterboard,1,1.0,2019-04-02,1.0
Welchia,1,1.0,2019-04-02,1.0
Woah,1,1.0,2019-04-02,0.2
Zorro,1,1.0,2019-04-02,0.6666666666666666
badUSB,1,1.0,2019-04-02,1.0
jRAT,1,1.0,2019-04-02,1.0
pipdigPasswordReset,1,1.0,2019-04-02,1.0
xLckr,1,1.0,2019-04-02,1.0
0x6A46ED,1,0.0,2019-04-02,0.0
0x6A4707,1,0.0,2019-04-02,0.0
0x7B33364136393842392D443637432D344530372D424538322D3045433542313442344446357D,1,0.0,2019-04-02,0.0
37Million,1,0.0,2019-04-02,0.0
Aaah,1,0.0,2019-04-02,0.0
Abdelmonim,1,0.0,2019-04-02,0.0
Abiy,1,0.0,2019-04-02,0.0
Adaware,1,0.0,2019-04-02,0.5
Adminstrations,1,0.0,2019-04-02,0.0
Aecurity,1,0.0,2019-04-02,0.0
Ahhh,1,0.0,2019-04-02,0.4
Ahmed,1,0.0,2019-04-02,0.13333333333333333
Alexis,1,0.0,2019-04-02,0.0
Amits,1,0.0,2019-04-02,0.0
AnimusLocker,1,0.0,2019-04-02,0.0
Aponte,1,0.0,2019-04-02,0.2
Arcserve,1,0.0,2019-04-02,0.5
Assage,1,0.0,2019-04-02,0.0
Attacco,1,0.0,2019-04-02,0.6666666666666666
Attrib,1,0.0,2019-04-02,0.0
Auth,1,0.0,2019-04-02,0.0
Avakian,1,0.0,2019-04-02,0.0
Badin,1,0.0,2019-04-02,0.0
Barak,1,0.0,2019-04-02,0.2222222222222222
BelovedPOTWorld,1,0.0,2019-04-02,0.0
BillBarr,1,0.0,2019-04-02,0.0
BitPay,1,0.0,2019-04-02,0.008928571428571428
BizPac,1,0.0,2019-04-02,0.0
Blaskey,1,0.0,2019-04-02,0.0
Bomp,1,0.0,2019-04-02,0.0
Brandsynario,1,0.0,2019-04-02,0.0
Breaking911,1,0.0,2019-04-02,0.0
Breitbart,1,0.0,2019-04-02,0.06818181818181818
BsideSF,1,0.0,2019-04-02,0.0
Carmakal,1,0.0,2019-04-02,0.0
Caslow,1,0.0,2019-04-02,0.0
Chavan,1,0.0,2019-04-02,0.0
Cheeto,1,0.0,2019-04-02,0.0
Chesterford,1,0.0,2019-04-02,0.0
Chidi,1,0.0,2019-04-02,0.0
Chris,1,0.0,2019-04-02,0.19230769230769232
Chung,1,0.0,2019-04-02,0.42857142857142855
Clint,1,0.0,2019-04-02,0.0
Coleman,1,0.0,2019-04-02,0.0
Colin,1,0.0,2019-04-02,0.16666666666666666
Combi,1,0.0,2019-04-02,0.0
Confiant,1,0.0,2019-04-02,0.05882352941176471
Conventus,1,0.0,2019-04-02,0.0
Crunchyroll,1,0.0,2019-04-02,0.2
Cruz,1,0.0,2019-04-02,0.0
Cyberkite,1,0.0,2019-04-02,0.0
Cyprium,1,0.0,2019-04-02,0.0
DNSBot,1,0.0,2019-04-02,0.0
DRaaS,1,0.0,2019-04-02,0.14285714285714285
Dahboo7,1,0.0,2019-04-02,0.0
Dave,1,0.0,2019-04-02,0.3076923076923077
Davinci,1,0.0,2019-04-02,0.0
DeepT,1,0.0,2019-04-02,0.0
Dena,1,0.0,2019-04-02,0.0
Deng,1,0.0,2019-04-02,0.0
Diane,1,0.0,2019-04-02,0.3333333333333333
Didnt,1,0.0,2019-04-02,0.0
DigitalWoyane2020,1,0.0,2019-04-02,0.0
Doct,1,0.0,2019-04-02,0.0
Donnie,1,0.0,2019-04-02,0.0
Donny,1,0.0,2019-04-02,0.0
Dosto,1,0.0,2019-04-02,0.0
Drumpf,1,0.0,2019-04-02,0.5
Dubey,1,0.0,2019-04-02,0.0
ETTelecom,1,0.0,2019-04-02,0.0
Ecclesall,1,0.0,2019-04-02,0.0
Erik,1,0.0,2019-04-02,0.0
Everett,1,0.0,2019-04-02,0.0
ExternalHardDrive,1,0.0,2019-04-02,0.0
Fabio,1,0.0,2019-04-02,0.3333333333333333
FallingOn,1,0.0,2019-04-02,0.0
Farley,1,0.0,2019-04-02,0.0
Farsight,1,0.0,2019-04-02,0.0
Feinbag,1,0.0,2019-04-02,0.0
Feinsteins,1,0.0,2019-04-02,0.0
Feinsten,1,0.0,2019-04-02,0.0
Filip,1,0.0,2019-04-02,0.5714285714285714
Flores,1,0.0,2019-04-02,0.0
Fokker,1,0.0,2019-04-02,0.0
Franceschi,1,0.0,2019-04-02,0.25
Galactica,1,0.0,2019-04-02,0.75
Geez,1,0.0,2019-04-02,0.0
Geigner,1,0.0,2019-04-02,0.0
Gemalto,1,0.0,2019-04-02,0.0
GeoEdge,1,0.0,2019-04-02,0.0
GlitchPOS,1,0.0,2019-04-02,0.8076923076923077
GlobalSign,1,0.0,2019-04-02,0.0
Grandstream,1,0.0,2019-04-02,0.0
GrannyCo,1,0.0,2019-04-02,0.0
Grayson,1,0.0,2019-04-02,0.5
Greenlights,1,0.0,2019-04-02,0.0
GreyEnergy,1,0.0,2019-04-02,0.1793103448275862
Gridtopia,1,0.0,2019-04-02,0.0
Grooten,1,0.0,2019-04-02,0.0
Handjobs,1,0.0,2019-04-02,0.0
Holtyn,1,0.0,2019-04-02,0.0
Hrmm,1,0.0,2019-04-02,0.0
HttpFileServer,1,0.0,2019-04-02,0.0
HuffPost,1,0.0,2019-04-02,0.0
ICOs,1,0.0,2019-04-02,0.16666666666666666
Indy,1,0.0,2019-04-02,0.0
Inquisitr,1,0.0,2019-04-02,0.0
Intune,1,0.0,2019-04-02,0.0
JDownloader,1,0.0,2019-04-02,0.0
Jarvanka,1,0.0,2019-04-02,0.0
Jeff,1,0.0,2019-04-02,0.16666666666666666
Jenga,1,0.0,2019-04-02,0.0
Jhon,1,0.0,2019-04-02,0.0
Kaspe,1,0.0,2019-04-02,0.0
Kerry,1,0.0,2019-04-02,0.0
Kirda,1,0.0,2019-04-02,0.0
Kkkkkkkkkkk,1,0.0,2019-04-02,0.0
Kong,1,0.0,2019-04-02,0.0821917808219178
Krigman,1,0.0,2019-04-02,0.0
Kuch,1,0.0,2019-04-02,0.0
Lagoover,1,0.0,2019-04-02,0.0
Laporte,1,0.0,2019-04-02,0.0
Lavasoft,1,0.0,2019-04-02,0.0
Lexus,1,0.0,2019-04-02,0.0
LightBound,1,0.0,2019-04-02,0.0
LockerGaga,1,0.0,2019-04-02,0.85
LogRhythm,1,0.0,2019-04-02,0.2653061224489796
Lorenzo,1,0.0,2019-04-02,0.25
Makowski,1,0.0,2019-04-02,0.0
Malwarebyte,1,0.0,2019-04-02,0.0
Malyshev,1,0.0,2019-04-02,0.0
Mancave,1,0.0,2019-04-02,0.0
MarALardAss,1,0.0,2019-04-02,0.0
MarLago,1,0.0,2019-04-02,0.0
MaraLargo,1,0.0,2019-04-02,0.0
Marco,1,0.0,2019-04-02,0.16923076923076924
Marcus,1,0.0,2019-04-02,0.17857142857142858
MarketWatch,1,0.0,2019-04-02,0.0
Martijn,1,0.0,2019-04-02,0.25
Martinez,1,0.0,2019-04-02,0.0
Mastercard,1,0.0,2019-04-02,0.3333333333333333
McTurtle,1,0.0,2019-04-02,0.0
Meganuim,1,0.0,2019-04-02,0.0
MicroSD,1,0.0,2019-04-02,0.5
Miguel,1,0.0,2019-04-02,0.0
Misconfigured,1,0.0,2019-04-02,0.0
Mitch,1,0.0,2019-04-02,0.4444444444444444
Mulgrew,1,0.0,2019-04-02,0.0
MyFitnessPal,1,0.0,2019-04-02,0.0
Nachreiner,1,0.0,2019-04-02,0.0
Namaskaar,1,0.0,2019-04-02,0.0
Namebomb,1,0.0,2019-04-02,0.0
Naway,1,0.0,2019-04-02,0.0
Neato,1,0.0,2019-04-02,0.0
NelNet,1,0.0,2019-04-02,0.0
Netcetera,1,0.0,2019-04-02,0.25
NewsBytes,1,0.0,2019-04-02,0.0
NewswireToday,1,0.0,2019-04-02,0.0
Ninten,1,0.0,2019-04-02,0.0
NordVPN,1,0.0,2019-04-02,0.0
Obamacare,1,0.0,2019-04-02,0.0
OfficeMax,1,0.0,2019-04-02,0.022388059701492536
Oooh,1,0.0,2019-04-02,0.0
Ooopsie,1,0.0,2019-04-02,0.0
OpSec,1,0.0,2019-04-02,0.6730769230769231
OpenDXL,1,0.0,2019-04-02,0.0
Outta,1,0.0,2019-04-02,0.0
Pcom,1,0.0,2019-04-02,0.0
Pele,1,0.0,2019-04-02,0.0
Perez,1,0.0,2019-04-02,0.0
